id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1416535439945118100,Quiet flat in interior floor Atocha,460391145,Francisco Andres,Arganzuela,Palos de Moguer,40.40309,-3.69392,Entire home/apt,102,1,7,2025-09-09,2.69,181,302,7,
1416599705423811319,Habitación en Chamartin,11769281,Juliana,Chamartín,Hispanoamérica,40.45637,-3.67558,Private room,50,5,1,2025-06-05,0.29,17,356,1,
1416602350318589947,GuestReady - Cosy experience in Madrid,693827803,Joana,Salamanca,Castellana,40.43586,-3.68461,Entire home/apt,,1,2,2025-08-29,0.57,1,0,2,
1416638872315888512,Coqueto Apartamento en Chueca,688117701,Jorge,Centro,Justicia,40.42439,-3.69947,Entire home/apt,91,2,15,2025-08-27,3.81,12,306,15,ESFCNT00002810900029778900000000000000000000000000001
1416647528503458645,Fee4Me Bright and Central Flat,303616588,Vanessa,Usera,Almendrales,40.3859832,-3.6997591,Entire home/apt,60,32,0,,,1,291,0,
1416660595651343333,Apartamento wizink center C,184661318,Javier,Salamanca,Fuente del Berro,40.42639791465007,-3.665313694859044,Entire home/apt,78,3,5,2025-09-10,1.65,3,194,5,
1416709721469430143,Sweet Home Madrid,40877988,Raul,Centro,Universidad,40.42219590933624,-3.7046228809629556,Entire home/apt,106,2,14,2025-09-11,5.12,141,350,14,ESFCNT00002810800031650600000000000000000000000000009
1416712833670953990,Un oasis en Madrid,17841510,Elena,Usera,Moscardó,40.387007893073715,-3.7089225033036506,Private room,70,1,10,2025-09-14,2.50,1,343,10,
1416755885123702659,Appartement cosy avec terrasse,35495817,Charlotte,Ciudad Lineal,Concepción,40.43863,-3.65128,Entire home/apt,,2,0,,,1,18,0,
1416766229673785038,"Best Location In Madrid, WIFI, TV, Heating",550974849,Karl,Centro,Sol,40.41746,-3.70217,Entire home/apt,160,3,11,2025-08-31,3.03,4,336,11,
1416779721793439003,"Expectaculares vistas, muy bien comunicado",177285892,Laura,Hortaleza,Valdefuentes,40.480835434931905,-3.646240470333089,Private room,52,13,0,,,3,74,0,ESHFNT00002809800007885900100000000000000000000000001
1416789445027990809,Apartamento moderno y acogedor,524492834,Laura,Puente de Vallecas,San Diego,40.38523067862985,-3.6679276296940744,Entire home/apt,112,2,4,2025-06-24,1.21,1,244,4,
1416817883908742624,Delux 5 * House 130m2 en Sol - Mayor,30340009,Pilar,Centro,Sol,40.41617,-3.70488,Entire home/apt,257,5,20,2025-09-09,5.08,7,21,20,ESFCNT00002809500026694000000000000000000000000000003
1416867442431254016,Habitación para chicas,513879915,Maria,Moratalaz,Fontarrón,40.40144687314128,-3.6394027316169635,Private room,,20,0,,,4,0,0,
1416875773102247188,Hotel Maruja en Cascorro 21 Baño Privado,41731653,José María,Centro,Embajadores,40.41014982937959,-3.707482740283012,Private room,97,1,17,2025-09-08,4.21,6,193,17,500/2022/06976
1417227508331611929,Radiant Loft in the Heart of Madrid,231647798,Akora,Centro,Justicia,40.42621,-3.69832,Entire home/apt,123,1,3,2025-08-11,1.02,23,84,3,
1417280224514685855,"Habitación pequeña, baño privado, cerca del centro",661071307,Antia Gala,Latina,Cármenes,40.39432548292347,-3.7410640595921327,Private room,49,2,19,2025-09-10,4.60,5,316,19,ESHFNT00002809600064091500300000000000000000000000005
1417293567549850417,Atico de 1 habitación en Goya increíble,192477907,Alejandro,Salamanca,Goya,40.42315,-3.67327,Entire home/apt,164,2,0,,,11,4,0,
1417293699898727250,Apartamento en centro junto a Tirso de Molina,65656674,Diego,Centro,Embajadores,40.4104064845784,-3.701826247885136,Entire home/apt,81,2,6,2025-08-31,1.86,31,148,6,
1417294805892535133,Alojamiento completo a 25 minutos del centro,65656674,Diego,Usera,Almendrales,40.3816182951089,-3.7030074023452753,Entire home/apt,51,2,9,2025-09-06,2.55,31,167,9,
1417305164581383105,Estudio exterior para 2 personas en Lavapiés,460391145,Francisco Andres,Centro,Embajadores,40.40928,-3.70264,Entire home/apt,78,1,5,2025-06-24,1.25,181,288,5,
1417323811418744755,"Céntrico y moderno, Madrid",526910236,Maria,Tetuán,Berruguete,40.45773747342118,-3.7016630268253534,Entire home/apt,69,31,0,,,1,315,0,
1417346251171520868,Stylish Apartment Next to SOL,493342316,Philipp,Centro,Embajadores,40.41306,-3.70627,Entire home/apt,87,31,1,2025-07-02,0.39,14,138,1,
1417349316993335283,Azule - 3 bedrooms and terrace in Goya,346367515,Ukio,Salamanca,Goya,40.42805,-3.66979,Entire home/apt,175,31,0,,,384,237,0,ESFCNT00002810400007773700000000000000000000000000005
1417353561499180752,Habitación en apartamento,245309391,Noemi,San Blas - Canillejas,Canillejas,40.44234,-3.60997,Private room,115,1,0,,,1,363,0,
1417401334446537443,Apartamento luminoso,657236137,Juan,San Blas - Canillejas,Rejas,40.44408219063554,-3.585192784667015,Entire home/apt,135,1,5,2025-07-23,1.40,1,362,5,
1417444849185346742,"Apart in Usera, 8 min Pradolongo Park & Chinatown",694608581,Maria Pilar,Usera,Zofío,40.38244467255033,-3.7118143337295595,Entire home/apt,,1,0,,,1,0,0,
1417460608519573908,"Lujoso, único & fabuloso apto/Palacio real en MAD!",686810150,Clara,Centro,Palacio,40.416668208708344,-3.7116167412128016,Entire home/apt,358,1,14,2025-08-23,3.62,2,180,14,
1417552923879017463,Deluxe III - Ferga Suites,655886175,Manuel,Chamberí,Arapiles,40.43239055828485,-3.7086473690827777,Entire home/apt,172,1,4,2025-08-06,1.04,28,335,4,
1417563581006173385,Deluxe VII - Ferga Suites,655886175,Manuel,Centro,Universidad,40.42956774814448,-3.7110248823426475,Entire home/apt,147,1,4,2025-09-07,1.32,28,357,4,
1417575193339445586,Deluxe V - Ferga Suites,655886175,Manuel,Centro,Universidad,40.429721065454466,-3.711368298462733,Entire home/apt,173,1,3,2025-07-06,0.85,28,331,3,
1417587708143078338,Deluxe VI - Ferga Suites,655886175,Manuel,Centro,Universidad,40.42964027822647,-3.7113236625340105,Entire home/apt,157,1,4,2025-09-01,1.22,28,349,4,
1417597278778985405,Luxury XIII - Ferga Suites,655886175,Manuel,Centro,Universidad,40.429419268574236,-3.709717356450321,Entire home/apt,152,1,6,2025-09-07,1.59,28,316,6,
1417608751496251824,Luxury I - Ferga Suites,655886175,Manuel,Chamberí,Arapiles,40.4332743107561,-3.7105423688386474,Entire home/apt,151,1,2,2025-06-24,0.54,28,334,2,
1417616894272897515,Luxury IX - Ferga Suites,655886175,Manuel,Chamberí,Arapiles,40.434570999940995,-3.70846438073055,Entire home/apt,162,1,3,2025-07-15,0.91,28,349,3,
1417623832041623830,Classy I - Ferga Suites,655886175,Manuel,Chamberí,Arapiles,40.43141,-3.71129,Entire home/apt,158,1,4,2025-06-23,1.07,28,337,4,
1417630335670911793,Classy III - Ferga Suites,655886175,Manuel,Chamberí,Arapiles,40.43156031771295,-3.7115252246532866,Entire home/apt,143,1,5,2025-07-23,1.44,28,333,5,
1417636317365151370,Classy IV - Ferga Suites,655886175,Manuel,Centro,Universidad,40.42946331291662,-3.709984392819516,Entire home/apt,155,1,2,2025-06-15,0.53,28,327,2,
1417640854540297650,Classy VIII - Ferga Suites,655886175,Manuel,Chamberí,Arapiles,40.43142204248537,-3.711705559918489,Entire home/apt,152,1,4,2025-07-05,1.13,28,353,4,
1417646617903981179,Classy V - Ferga Suites,655886175,Manuel,Chamberí,Arapiles,40.431579448814155,-3.711013747811759,Entire home/apt,136,1,3,2025-07-07,0.93,28,342,3,
1417651325485138271,Classy VII - Ferga Suites,655886175,Manuel,Chamberí,Arapiles,40.4313289960851,-3.7115058891607635,Entire home/apt,154,1,2,2025-06-22,0.57,28,347,2,
1417657350602146216,Classy XIII - Ferga Suites,655886175,Manuel,Chamberí,Arapiles,40.4316160962434,-3.7109789266492768,Entire home/apt,142,1,3,2025-06-19,0.79,28,334,3,
1417846804570327335,Moderno y cálido cerca del centro,694694733,Jose Antonio,Puente de Vallecas,Numancia,40.40073466870951,-3.6621560936895543,Entire home/apt,86,1,13,2025-07-23,3.25,1,248,13,
1417912865103586758,Apartamento Turístico Vallecas,694705757,Samarah,Villa de Vallecas,Casco Histórico de Vallecas,40.37933,-3.63183,Entire home/apt,105,1,17,2025-08-30,4.15,1,72,17,ESFCTU00002805300080162300000000000000000000000000008
1417923330739820151,Moderno Apartamento en el Alma de Chueca,690166438,Patrick Moises,Centro,Justicia,40.42397987515116,-3.698070901955784,Entire home/apt,94,1,4,2025-08-20,1.17,1,312,4,
1417926649114497313,Dúplex de lujo en Alcalá,653564153,Rodrigo,Salamanca,Goya,40.423809014000284,-3.6758468455811903,Entire home/apt,87,5,0,,,63,329,0,
1417948297043231388,Dúplex en Goya con Alcalá,653564153,Rodrigo,Salamanca,Goya,40.423674009047204,-3.6759815660813464,Entire home/apt,116,7,1,2025-06-12,0.31,63,274,1,
1417957284309893340,Apartamento en Centro de Madrid,141004631,Fabi Y Gustavo,Centro,Embajadores,40.4114355,-3.7036104,Entire home/apt,280,2,0,,,1,90,0,
1418004820373797950,"Bright gorgeous Suite,A/C, priv. balcony,pool,WIFI",466924165,Pierre Paul,Salamanca,Lista,40.43007373803462,-3.673450008676726,Entire home/apt,94,1,3,2025-08-13,0.83,5,132,3,Exempt
1418073306090288980,Habitación amplia y con encanto en la Latina,24095765,Mireia,Centro,Palacio,40.411450015507306,-3.7116027879423954,Private room,79,1,0,,,1,43,0,
1418132877746839165,Habitación en Madrid,694753079,Daxana Lilez,Ciudad Lineal,Ventas,40.425192205553145,-3.6551890522241592,Private room,27,2,0,,,1,297,0,
1418173515005074772,Habitación Plaza de España,66952923,Oriana,Centro,Palacio,40.42272920216527,-3.7109142914414406,Private room,81,2,3,2025-07-07,0.80,4,175,3,
1418194133107422834,Residencia Urbana Norte. Alquiler temporal,115686981,Pedro,Tetuán,Valdeacederas,40.471545681813055,-3.70324680608472,Entire home/apt,118,3,5,2025-08-31,2.59,7,339,5,ESFCNT00002810000007603900000000000000000000000000005
1418208896164106215,piso privado 2 habitaciones.,26362423,Roman,Latina,Puerta del Angel,40.41357389150033,-3.7282115909061067,Entire home/apt,91,31,0,,,5,334,0,
1418237072195312828,Loft con encanto en Madrid. Alquiler temporal,115686981,Pedro,Salamanca,Guindalera,40.4374842805158,-3.6646185616853053,Entire home/apt,96,3,5,2025-09-11,2.17,7,334,5,ESFCNT00002810300037398600000000000000000000000000009
1418271581845648608,Moderno y bien conectado. Alquiler temporal,115686981,Pedro,Salamanca,Guindalera,40.43873084634523,-3.665897554527268,Entire home/apt,135,3,4,2025-09-13,1.71,7,330,4,ESFCNT00002810300037398600000000000000000000000000009
1418363344191519449,Espectacular loft con Vistas a Madrid,34350904,Antonio,Hortaleza,Valdefuentes,40.5078,-3.65459,Entire home/apt,116,7,9,2025-09-06,2.27,11,109,9,ESFCNT00002811600340757200000000000000000000000000005
1418573523172870666,Habitación 1 Madrid Río,512519758,Juan Carlos,Usera,Almendrales,40.38766,-3.70017,Private room,53,1,26,2025-09-09,7.29,2,326,26,ESHFNT00002803700033950800100000000000000000000000005
1418594892870521839,Habitación 2 Madrid Río,512519758,Juan Carlos,Usera,Moscardó,40.38798,-3.70053,Private room,57,1,19,2025-09-12,5.33,2,324,19,ESHFNT00002803700033950800200000000000000000000000004
1418735941045006253,La mejor zona de Madrid,391662930,Alegría,Salamanca,Goya,40.427902441561315,-3.678322434425354,Private room,56,1,1,2025-05-16,0.25,1,256,1,
1418868107551112675,Apartamento con terraza en el centro de Madrid,120066393,Lola,Chamberí,Arapiles,40.43319043996925,-3.7050269683469694,Entire home/apt,90,7,6,2025-08-04,1.53,22,76,6,
1418923398780082920,Loft rústico  Madrid Río wifi,38143510,Margarita,Carabanchel,Comillas,40.3954,-3.71263,Entire home/apt,,2,17,2025-08-31,4.21,5,14,17,50314955V
1418989761590017086,Habitación Céntrica,694957284,Sara,Latina,Puerta del Angel,40.41329591425732,-3.7289511412382126,Private room,41,1,2,2025-06-12,0.53,1,357,2,
1419047711717941166,Bernabéu 5,446760611,Raul,Tetuán,Cuatro Caminos,40.45404,-3.69209,Entire home/apt,,7,3,2025-07-14,0.89,36,365,3,
1419061373708329574,Precioso apto. en Plaza Mayor!,20609984,Jose,Centro,Embajadores,40.40933,-3.69924,Entire home/apt,105,1,0,,,7,359,0,ESFCNT00002811800020802200000000000000000000000000003
1419400835129368522,Fantastic apartment in Madrid centre,687986192,Vicente Patricio,Centro,Palacio,40.42049,-3.71142,Entire home/apt,327,1,12,2025-09-07,4.24,1,314,12,ESFCNT00002809100024328900000000000000000000000000007
1419444520425797809,Charming Chamberí / Alquiler temporal,588307918,Luis,Chamberí,Trafalgar,40.43548,-3.70417,Entire home/apt,90,30,2,2025-09-04,0.80,2,223,2,
1419447391590153770,Oshun Comfort Long Stay,328080935,Osh,Centro,Sol,40.41487360018687,-3.704390401507619,Entire home/apt,,31,0,,,8,0,0,
1419449012177216411,Cómoda habitación x 4 en Sol ³,664568079,Edwin,Centro,Embajadores,40.41288,-3.70579,Private room,73,2,16,2025-08-26,3.90,4,327,16,
1419452944273712257,Suite Estudio en Bravo Murillo,672278487,Diego,Tetuán,Bellas Vistas,40.45294888795678,-3.7046413571166528,Entire home/apt,91,1,3,2025-08-14,1.00,1,316,3,
1419456765239931843,Espacioso piso para 17  en el corazón de Madrid,361974031,Patrick,Centro,Sol,40.4191252644582,-3.701090749013325,Entire home/apt,,1,18,2025-08-25,4.82,8,291,18,ESHFTU0000280370004194600030000000000000000000AM14533
1419471794586751402,Interior Apartment in the Heart of the City,460391145,Francisco Andres,Centro,Palacio,40.42068,-3.70805,Entire home/apt,112,1,0,,,181,326,0,
1419472300378960557,Cosy to relax with excellent connectivity,460391145,Francisco Andres,Centro,Universidad,40.4225,-3.7076,Entire home/apt,83,1,0,,,181,326,0,
1419508783875050064,Waou Urban Home Chamberi I,690158537,Emilio,Chamberí,Gaztambide,40.43416,-3.71269,Private room,119,1,4,2025-09-05,1.32,10,332,4,Exempt
1419528139265300210,"Minimalista, con A/C, baño y cocina privada",201975379,Sensen,Puente de Vallecas,Numancia,40.39363,-3.65955,Private room,51,2,26,2025-09-07,6.50,4,78,26,ESHFNT00002809700015922300200000000000000000000000004
1419528181833650609,"Luminoso, íntimo, con cocina y baño privado y A/C",201975379,Sensen,Puente de Vallecas,Palomeras Bajas,40.39297,-3.65951,Private room,51,2,28,2025-09-11,7.37,4,82,28,ESHFNT00002809700015922300100000000000000000000000005
1419595407061142691,habitación 1 persona,82706198,Grecia,Carabanchel,Puerta Bonita,40.374179731311926,-3.7420457567529364,Private room,41,1,0,,,1,365,0,
1419596768928705053,Amplio y luminoso alojamiento,661188304,Maria,Puente de Vallecas,Numancia,40.39826396013426,-3.6674727606090234,Entire home/apt,128,1,7,2025-08-25,1.76,4,287,7,
1419599336472586441,Atocha / Lavapiés / Reina Sofía,681171592,Elena Maria,Centro,Embajadores,40.4079106,-3.6999866,Entire home/apt,120,4,7,2025-08-12,1.79,1,73,7,
1419621273951609748,Acari - 1 bedroom and pool in Lista,346367515,Ukio,Salamanca,Lista,40.4321449686154,-3.6733068531967197,Entire home/apt,152,31,0,,,384,276,0,ESFCNT00002810300020257600000000000000000000000000005
1419626020073166903,"Acogedora, luminosa y tranquila.",440547942,Montaña,Moncloa - Aravaca,Valdezarza,40.47033,-3.72492,Private room,48,7,2,2025-06-06,0.56,1,344,2,
1419639685039976272,Dúplex con terraza en Chueca,653564153,Rodrigo,Centro,Justicia,40.424301691774424,-3.7001541041898673,Entire home/apt,160,10,0,,,63,365,0,
1419678956453223762,Cozy studio Bernabéu,695134068,Mário,Chamartín,Ciudad Jardín,40.4478500269887,-3.673214062902653,Entire home/apt,95,2,20,2025-08-31,4.96,1,138,20,
1419721321258333170,I rent my room just for a girl or a woman,659540085,Mostafa,Hortaleza,Valdefuentes,40.484612920119176,-3.666733838742401,Private room,72,1,0,,,1,365,0,
1420069423856641444,Loft Neoyorquino en Madrid,394687867,Jorge,Salamanca,Recoletos,40.42294413947247,-3.6818261209209897,Entire home/apt,194,20,3,2025-08-19,0.83,107,117,3,
1420112662502934456,Apartamento ideal para tres,429521299,Marli,Fuencarral - El Pardo,Peñagrande,40.48275,-3.71628,Entire home/apt,94,3,1,2025-06-15,0.33,27,226,1,
1420113572406150127,Salamanca VI Antonio Acuña 3BR,217067249,Jorge,Salamanca,Recoletos,40.421742066551744,-3.6803081898225427,Entire home/apt,237,1,0,,,72,185,0,
1420149449934053083,Estudio en el centro - Lavapiés,326385763,Eva,Centro,Embajadores,40.41006004411246,-3.6977853985024383,Entire home/apt,91,3,12,2025-09-04,3.83,10,230,12,
1420165115234722464,Hotel Maruja en Cascorro 12.  *Baño Privado,41731653,José María,Centro,Embajadores,40.4101499,-3.707482699999999,Private room,153,2,19,2025-08-10,4.67,6,222,19,500/2022/06976
1420192063789428349,Nice studio apartment for 3 in Tetuán,683872370,Maria Carolina,Tetuán,Valdeacederas,40.4638528,-3.703527,Entire home/apt,85,1,10,2025-09-08,2.56,2,166,10,ESFCNT00002810000041166300000000000000000000000000001
1420241180143201960,Precioso piso con balcon Atocha,518713670,Bemadrid,Centro,Embajadores,40.4074,-3.69908,Entire home/apt,83,30,0,,,272,365,0,
1420248195233314899,Ático 2Br With Views Gran Vía 4P,19238205,Antonio Jose,Centro,Sol,40.41971,-3.70024,Entire home/apt,106,4,2,2025-07-22,0.86,2,115,2,
1420254356158382925,Luxury At Madrid´s  Soho,17608059,Cristina,Carabanchel,Comillas,40.39675815207669,-3.7126875886649016,Entire home/apt,120,28,3,2025-07-24,0.93,5,267,3,
1420288721658293365,Elegante piso cerca de Atocha - Alquiler temporal,336886595,Ernesto,Arganzuela,Chopera,40.39579,-3.69623,Entire home/apt,93,7,9,2025-09-14,3.00,1,157,9,ESFCNT00002809000051251700000000000000000000000000009
1420304198670967222,Alberto Aguilera 30 - H1,543532632,Vicente Nicolás,Chamberí,Arapiles,40.43071,-3.71164,Private room,35,15,3,2025-08-31,0.93,22,194,3,
1420309683838340227,Apartamento de 6 habitaciones,550521861,Maria Azucena,Chamberí,Gaztambide,40.43639470000001,-3.7161926,Entire home/apt,462,31,0,,,4,365,0,
1420335909247214323,¡Tu refugio TOP en el centro de la ciudad!,469405161,Mar,Centro,Palacio,40.41934037597568,-3.709835536913156,Entire home/apt,68,30,0,,,2,325,0,
1420363079824098183,Barrio Salamanca centro Madrid collection Luxury,666468715,Luis,Salamanca,Recoletos,40.42534,-3.68658,Entire home/apt,136,30,0,,,5,225,0,
1420382743710638782,Elegant studio for 3 in Tetuán,683872370,Maria Carolina,Tetuán,Valdeacederas,40.4673,-3.70008,Entire home/apt,89,1,13,2025-09-07,3.42,2,150,13,ESFCNT00002810000074061900000000000000000000000000007
1420421362625451082,alojamiento tranquilo,543396558,Jhon Jairo,Fuencarral - El Pardo,Pilar,40.4787457,-3.7043785,Private room,50,1,16,2025-09-03,4.03,2,197,16,
1420779191506971677,Habitación cerca al aeropuerto nice,436094637,Bela,San Blas - Canillejas,Canillejas,40.44749892847426,-3.6080683395266533,Private room,42,1,15,2025-08-27,3.72,2,328,15,
1420798848054693419,Confortable habitación 15' de metro del Centro  C,487936142,Leia,Tetuán,Berruguete,40.4582752,-3.7047832,Private room,48,1,9,2025-07-25,2.70,18,244,9,
1420803101265853001,Acogedora habitación 15'  Bernabéu 15 metro centro,487936142,Leia,Tetuán,Berruguete,40.45828,-3.70478,Private room,54,1,2,2025-07-01,0.67,18,237,2,
1420843001256896999,Habitación doble en Retiro. 1,541350143,Cristian,Retiro,Jerónimos,40.408239459822205,-3.67884973476885,Private room,38,2,1,2025-09-08,1,2,62,1,
1420853339914017431,Luxury XIV - Ferga Suites,655886175,Manuel,Chamberí,Arapiles,40.43441,-3.70899,Entire home/apt,162,1,5,2025-08-20,1.29,28,341,5,
1420874204253019092,Via Monte | 2-Bedroom Apartment,129000409,Ittai,Puente de Vallecas,Entrevías,40.3849651,-3.6714308,Entire home/apt,204,1,2,2025-06-27,0.72,36,354,2,
1420879606151024243,Via Monte | 3-Bedroom Apartment,129000409,Ittai,Puente de Vallecas,Entrevías,40.3849651,-3.6714308,Entire home/apt,274,1,12,2025-09-04,4.00,36,358,12,
